processor_millis;SDS011_pm25; SDS011_pm10;BME680_temperature; BME680_pressure; BME680_humidity; BME680_gasResistance;CCS811_C02; CCS811_TVOC;GPS_year; GPS_month; GPS_day; GPS_hour; GPS_minute; GPS_seconds; GPS_longitude; GPS_latitude; GPS_noSaltilites; GPS_fix;CozIr_Co2; CozIr_Co2_filtered;SN1_WE_u; SN1_AE_u; SN2_WE_u; SN2_AE_u; NO2; O3; PT1000 temp;Errors;;;;
15410000;0;0;0;0;0;0;0;0;22;4;26;12;36;46;0;0;0;0;131;90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;60
15412000;0;0;0;0;0;0;0;0;22;4;26;12;36;48;0;0;0;0;129;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;64
15414000;0;0;0;0;0;0;0;0;22;4;26;12;36;50;0;0;0;0;127;90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;60
15416000;0;0;0;0;0;0;0;0;22;4;26;12;36;52;0;0;0;0;129;90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;60
15418000;0;0;0;0;0;0;0;0;22;4;26;12;36;54;0;0;0;0;125;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;64
15420000;0;0;0;0;0;0;0;0;22;4;26;12;36;56;0;0;0;0;124;69;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-342.28; SDS011 BME680 CCS811;;;;39
15422000;0;0;0;0;0;0;0;0;22;4;26;12;36;58;0;0;0;0;121;100;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;70
15424000;0;0;0;0;0;0;0;0;22;4;26;12;37;0;0;0;0;0;118;80;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;50
15426000;0;0;0;0;0;0;0;0;22;4;26;12;37;2;0;0;0;0;127;138;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;108
15428000;0;0;0;0;0;0;0;0;22;4;26;12;37;4;0;0;0;0;125;103;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;73
15430000;0;0;0;0;0;0;0;0;22;4;26;12;37;6;0;0;0;0;129;104;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;74
15432000;0;0;0;0;0;0;0;0;22;4;26;12;37;8;0;0;0;0;125;75;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;45
15434000;0;0;0;0;0;0;0;0;22;4;26;12;37;10;0;0;0;0;124;99;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-343.09; SDS011 BME680 CCS811;;;;69
15436000;0;0;0;0;0;0;0;0;22;4;26;12;37;12;0;0;0;0;122;106;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;76
15438000;0;0;0;0;0;0;0;0;22;4;26;12;37;14;0;0;0;0;122;113;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;83
15440000;0;0;0;0;0;0;0;0;22;4;26;12;37;16;0;0;0;0;125;113;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;83
15442000;0;0;0;0;0;0;0;0;22;4;26;12;37;18;0;0;0;0;121;84;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;54
15444000;0;0;0;0;0;0;0;0;22;4;26;12;37;20;0;0;0;0;120;90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;60
15446000;0;0;0;0;0;0;0;0;22;4;26;12;37;22;0;0;0;0;121;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;64
15448000;0;0;0;0;0;0;0;0;22;4;26;12;37;24;0;0;0;0;122;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;64
15450000;0;0;0;0;0;0;0;0;22;4;26;12;37;26;0;0;0;0;122;90;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;60
15452000;0;0;0;0;0;0;0;0;22;4;26;12;37;28;0;0;0;0;124;108;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;78
15454000;0;0;0;0;0;0;0;0;22;4;26;12;37;30;0;0;0;0;125;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;64
15456000;0;0;0;0;0;0;0;0;22;4;26;12;37;32;0;0;0;0;124;99;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;69
15458000;0;0;0;0;0;0;0;0;22;4;26;12;37;34;0;0;0;0;119;70;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;40
15460000;0;0;0;0;0;0;0;0;22;4;26;12;37;36;0;0;0;0;118;84;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;54
15462000;0;0;0;0;0;0;0;0;22;4;26;12;37;38;0;0;0;0;122;104;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;74
15464000;0;0;0;0;0;0;0;0;22;4;26;12;37;40;0;0;0;0;122;89;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;59
15466000;0;0;0;0;0;0;0;0;22;4;26;12;37;42;0;0;0;0;122;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;64
15468000;0;0;0;0;0;0;0;0;22;4;26;12;37;44;0;0;0;0;119;88;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;58
15470000;0;0;0;0;0;0;0;0;22;4;26;12;37;46;0;0;0;0;119;76;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;46
15472000;0;0;0;0;0;0;0;0;22;4;26;12;37;48;0;0;0;0;121;92;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;62
15474000;0;0;0;0;0;0;0;0;22;4;26;12;37;50;0;0;0;0;119;57;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;27
15476000;0;0;0;0;0;0;0;0;22;4;26;12;37;52;0;0;0;0;118;89;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;59
15478000;0;0;0;0;0;0;0;0;22;4;26;12;37;54;0;0;0;0;119;81;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;51
15480000;0;0;0;0;0;0;0;0;22;4;26;12;37;56;0;0;0;0;117;79;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;49
15482000;0;0;0;0;0;0;0;0;22;4;26;12;37;58;0;0;0;0;114;66;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;36
15484000;0;0;0;0;0;0;0;0;22;4;26;12;38;0;0;0;0;0;114;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;33
15486000;0;0;0;0;0;0;0;0;22;4;26;12;38;2;0;0;0;0;110;75;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;45
15488000;0;0;0;0;0;0;0;0;22;4;26;12;38;4;0;0;0;0;104;45;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;15
15490000;0;0;0;0;0;0;0;0;22;4;26;12;38;6;0;0;0;0;109;100;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;70
15492000;0;0;0;0;0;0;0;0;22;4;26;12;38;8;0;0;0;0;108;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;33
15494000;0;0;0;0;0;0;0;0;22;4;26;12;38;10;0;0;0;0;107;88;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;58
15496000;0;0;0;0;0;0;0;0;22;4;26;12;38;12;0;0;0;0;110;85;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;55
15498000;0;0;0;0;0;0;0;0;22;4;26;12;38;14;0;0;0;0;111;88;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;58
15500000;0;0;0;0;0;0;0;0;22;4;26;12;38;16;0;0;0;0;111;95;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;65
15502000;0;0;0;0;0;0;0;0;22;4;26;12;38;18;0;0;0;0;115;98;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;68
15504000;0;0;0;0;0;0;0;0;22;4;26;12;38;20;0;0;0;0;114;104;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;74
15506000;0;0;0;0;0;0;0;0;22;4;26;12;38;22;0;0;0;0;109;49;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;19
15508000;0;0;0;0;0;0;0;0;22;4;26;12;38;24;0;0;0;0;106;26;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;-4
15510000;0;0;0;0;0;0;0;0;22;4;26;12;38;26;0;0;0;0;104;75;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;45
15512000;0;0;0;0;0;0;0;0;22;4;26;12;38;28;0;0;0;0;105;95;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;65
15514000;0;0;0;0;0;0;0;0;22;4;26;12;38;30;0;0;0;0;108;86;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;56
15516000;0;0;0;0;0;0;0;0;22;4;26;12;38;32;0;0;0;0;105;69;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;39
15518000;0;0;0;0;0;0;0;0;22;4;26;12;38;34;0;0;0;0;101;41;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;11
15520000;0;0;0;0;0;0;0;0;22;4;26;12;38;36;0;0;0;0;101;105;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;75
15522000;0;0;0;0;0;0;0;0;22;4;26;12;38;38;0;0;0;0;102;80;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;50
15524000;0;0;0;0;0;0;0;0;22;4;26;12;38;40;0;0;0;0;99;74;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;44
15526000;0;0;0;0;0;0;0;0;22;4;26;12;38;42;0;0;0;0;99;61;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;31
15528000;0;0;0;0;0;0;0;0;22;4;26;12;38;44;0;0;0;0;98;88;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;58
15530000;0;0;0;0;0;0;0;0;22;4;26;12;38;46;0;0;0;0;102;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;29
15532000;0;0;0;0;0;0;0;0;22;4;26;12;38;48;0;0;0;0;96;66;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;36
15534000;0;0;0;0;0;0;0;0;22;4;26;12;38;50;0;0;0;0;94;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;18
15536000;0;0;0;0;0;0;0;0;22;4;26;12;38;52;0;0;0;0;96;66;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;36
15538000;0;0;0;0;0;0;0;0;22;4;26;12;38;54;0;0;0;0;96;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;64
15540000;0;0;0;0;0;0;0;0;22;4;26;12;38;56;0;0;0;0;98;60;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;30
15542000;0;0;0;0;0;0;0;0;22;4;26;12;38;58;0;0;0;0;95;68;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;38
15544000;0;0;0;0;0;0;0;0;22;4;26;12;39;0;0;0;0;0;93;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;16
15546000;0;0;0;0;0;0;0;0;22;4;26;12;39;2;0;0;0;0;92;81;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;51
15548000;0;0;0;0;0;0;0;0;22;4;26;12;39;4;0;0;0;0;90;62;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;32
15550000;0;0;0;0;0;0;0;0;22;4;26;12;39;6;0;0;0;0;95;94;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;64
15552000;0;0;0;0;0;0;0;0;22;4;26;12;39;8;0;0;0;0;94;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;23
15554000;0;0;0;0;0;0;0;0;22;4;26;12;39;10;0;0;0;0;96;65;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;35
15556000;0;0;0;0;0;0;0;0;22;4;26;12;39;12;0;0;0;0;98;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;33
15558000;0;0;0;0;0;0;0;0;22;4;26;12;39;14;0;0;0;0;98;65;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;35
15560000;0;0;0;0;0;0;0;0;22;4;26;12;39;16;0;0;0;0;94;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;8
15562000;0;0;0;0;0;0;0;0;22;4;26;12;39;18;0;0;0;0;94;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;23
15564000;0;0;0;0;0;0;0;0;22;4;26;12;39;20;0;0;0;0;91;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-337.45; SDS011 BME680 CCS811;;;;-5
15566000;0;0;0;0;0;0;0;0;22;4;26;12;39;22;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811 CozIR;;;;0
15568000;0;0;0;0;0;0;0;0;22;4;26;12;39;24;0;0;0;0;92;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-343.09; SDS011 BME680 CCS811;;;;18
15570000;0;0;0;0;0;0;0;0;22;4;26;12;39;26;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811 CozIR;;;;0
15572000;0;0;0;0;0;0;0;0;22;4;26;12;39;28;0;0;0;0;94;57;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;27
15574000;0;0;0;0;0;0;0;0;22;4;26;12;39;30;0;0;0;0;0;0;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811 CozIR;;;;0
15576000;0;0;0;0;0;0;0;0;22;4;26;12;39;32;0;0;0;0;86;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-1
15578000;0;0;0;0;0;0;0;0;22;4;26;12;39;34;0;0;0;0;86;72;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;42
15580000;0;0;0;0;0;0;0;0;22;4;26;12;39;36;0;0;0;0;86;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;23
15582000;0;0;0;0;0;0;0;0;22;4;26;12;39;38;0;0;0;0;87;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;18
15584000;0;0;0;0;0;0;0;0;22;4;26;12;39;40;0;0;0;0;87;77;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;47
15586000;0;0;0;0;0;0;0;0;22;4;26;12;39;42;0;0;0;0;90;64;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;34
15588000;0;0;0;0;0;0;0;0;22;4;26;12;39;44;0;0;0;0;91;62;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;32
15590000;0;0;0;0;0;0;0;0;22;4;26;12;39;46;0;0;0;0;89;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;8
15592000;0;0;0;0;0;0;0;0;22;4;26;12;39;48;0;0;0;0;89;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;17
15594000;0;0;0;0;0;0;0;0;22;4;26;12;39;50;0;0;0;0;87;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;14
15596000;0;0;0;0;0;0;0;0;22;4;26;12;39;52;0;0;0;0;83;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;6
15598000;0;0;0;0;0;0;0;0;22;4;26;12;39;54;0;0;0;0;81;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;23
15600000;0;0;0;0;0;0;0;0;22;4;26;12;39;56;0;0;0;0;84;34;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;4
15602000;0;0;0;0;0;0;0;0;22;4;26;12;39;58;0;0;0;0;84;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;16
15604000;0;0;0;0;0;0;0;0;22;4;26;12;40;0;0;0;0;0;86;60;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;30
15606000;0;0;0;0;0;0;0;0;22;4;26;12;40;2;0;0;0;0;89;54;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;24
15608000;0;0;0;0;0;0;0;0;22;4;26;12;40;4;0;0;0;0;87;39;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;9
15610000;0;0;0;0;0;0;0;0;22;4;26;12;40;6;0;0;0;0;87;57;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;27
15612000;0;0;0;0;0;0;0;0;22;4;26;12;40;8;0;0;0;0;86;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;17
15614000;0;0;0;0;0;0;0;0;22;4;26;12;40;10;0;0;0;0;80;20;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-10
15616000;0;0;0;0;0;0;0;0;22;4;26;12;40;12;0;0;0;0;83;74;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;44
15618000;0;0;0;0;0;0;0;0;22;4;26;12;40;14;0;0;0;0;86;69;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;39
15620000;0;0;0;0;0;0;0;0;22;4;26;12;40;16;0;0;0;0;87;51;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;21
15622000;0;0;0;0;0;0;0;0;22;4;26;12;40;18;0;0;0;0;86;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;5
15624000;0;0;0;0;0;0;0;0;22;4;26;12;40;20;0;0;0;0;87;75;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;45
15626000;0;0;0;0;0;0;0;0;22;4;26;12;40;22;0;0;0;0;85;35;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-336.64; SDS011 BME680 CCS811;;;;5
15628000;0;0;0;0;0;0;0;0;22;4;26;12;40;24;0;0;0;0;84;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;8
15630000;0;0;0;0;0;0;0;0;22;4;26;12;40;26;0;0;0;0;79;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;6
15632000;0;0;0;0;0;0;0;0;22;4;26;12;40;28;0;0;0;0;76;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;14
15634000;0;0;0;0;0;0;0;0;22;4;26;12;40;30;0;0;0;0;77;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;14
15636000;0;0;0;0;0;0;0;0;22;4;26;12;40;32;0;0;0;0;74;15;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-15
15638000;0;0;0;0;0;0;0;0;22;4;26;12;40;34;0;0;0;0;74;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;23
15640000;0;0;0;0;0;0;0;0;22;4;26;12;40;36;0;0;0;0;79;63;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;33
15642000;0;0;0;0;0;0;0;0;22;4;26;12;40;38;0;0;0;0;79;65;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;35
15644000;0;0;0;0;0;0;0;0;22;4;26;12;40;40;0;0;0;0;74;47;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;17
15646000;0;0;0;0;0;0;0;0;22;4;26;12;40;42;0;0;0;0;75;49;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;19
15648000;0;0;0;0;0;0;0;0;22;4;26;12;40;44;0;0;0;0;74;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;6
15650000;0;0;0;0;0;0;0;0;22;4;26;12;40;46;0;0;0;0;74;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;23
15652000;0;0;0;0;0;0;0;0;22;4;26;12;40;48;0;0;0;0;74;38;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;8
15654000;0;0;0;0;0;0;0;0;22;4;26;12;40;50;0;0;0;0;74;49;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;19
15656000;0;0;0;0;0;0;0;0;22;4;26;12;40;52;0;0;0;0;75;36;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;6
15658000;0;0;0;0;0;0;0;0;22;4;26;12;40;54;0;0;0;0;75;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;18
15660000;0;0;0;0;0;0;0;0;22;4;26;12;40;56;0;0;0;0;74;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-1
15662000;0;0;0;0;0;0;0;0;22;4;26;12;40;58;0;0;0;0;77;80;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;50
15664000;0;0;0;0;0;0;0;0;22;4;26;12;41;0;0;0;0;0;79;53;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;23
15666000;0;0;0;0;0;0;0;0;22;4;26;12;41;2;0;0;0;0;77;33;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;3
15668000;0;0;0;0;0;0;0;0;22;4;26;12;41;4;0;0;0;0;74;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;-5
15670000;0;0;0;0;0;0;0;0;22;4;26;12;41;6;0;0;0;0;74;27;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-3
15672000;0;0;0;0;0;0;0;0;22;4;26;12;41;8;0;0;0;0;71;29;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;-1
15674000;0;0;0;0;0;0;0;0;22;4;26;12;41;10;0;0;0;0;74;84;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;54
15676000;0;0;0;0;0;0;0;0;22;4;26;12;41;12;0;0;0;0;83;81;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-340.67; SDS011 BME680 CCS811;;;;51
15678000;0;0;0;0;0;0;0;0;22;4;26;12;41;14;0;0;0;0;84;59;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-341.47; SDS011 BME680 CCS811;;;;29
15680000;0;0;0;0;0;0;0;0;22;4;26;12;41;16;0;0;0;0;83;25;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.86; SDS011 BME680 CCS811;;;;-5
15682000;0;0;0;0;0;0;0;0;22;4;26;12;41;18;0;0;0;0;81;46;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;16
15684000;0;0;0;0;0;0;0;0;22;4;26;12;41;20;0;0;0;0;80;44;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-338.25; SDS011 BME680 CCS811;;;;14
15686000;0;0;0;0;0;0;0;0;22;4;26;12;41;22;0;0;0;0;74;32;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;2
15688000;0;0;0;0;0;0;0;0;22;4;26;12;41;24;0;0;0;0;75;48;-1.00;-1.00;-1.00;-1.00;-1.00;-1.00;-339.06; SDS011 BME680 CCS811;;;;18
